,location,parameter,value,country,city,latitude,longitude,date
283,ES1684A,o3,6,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-04:00:00
284,ES1816A,o3,71,ES,Barcelona,41.5471597114669,2.443253787,2020_03_08-04:00:00
285,ES1891A,no2,22,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-04:00:00
286,ES1275A,no2,21,ES,Barcelona,41.6890494414666,2.495746675,2020_03_08-04:00:00
287,ES0691A,no2,22,ES,Barcelona,41.4038818504672,2.204522594,2020_03_08-04:00:00
288,ES1929A,no2,37,ES,Barcelona,41.3214952094674,2.09772526,2020_03_08-04:00:00
289,ES1453A,no2,42,ES,Barcelona,41.4473502534671,2.209511187,2020_03_08-04:00:00
290,ES1396A,no2,26,ES,Barcelona,41.3788028014672,2.133098078,2020_03_08-04:00:00
291,ES1814A,no2,33,ES,Barcelona,41.5491688934669,2.212050059,2020_03_08-04:00:00
292,ES1684A,no2,47,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-04:00:00
293,ES1018A,no2,13,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-04:00:00
294,ES1126A,no2,34,ES,Barcelona,41.4754091344671,1.921203402,2020_03_08-04:00:00
295,ES1817A,no2,40,ES,Barcelona,41.5267059304669,2.183795315,2020_03_08-04:00:00
296,ES1262A,no2,10,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-04:00:00
297,ES1851A,no2,8,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-04:00:00
298,ES0694A,no2,42,ES,Barcelona,41.3921574584672,2.009802277,2020_03_08-04:00:00
299,ES1778A,no2,2,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-04:00:00
300,ES1856A,no2,7,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-04:00:00
301,ES1992A,no2,6,ES,Barcelona,41.3874846394672,2.115149666,2020_03_08-04:00:00
302,ES1815A,no2,11,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-04:00:00
303,ES1339A,no2,14,ES,Barcelona,41.2190364604676,1.721248774,2020_03_08-04:00:00
304,ES1148A,no2,54,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-04:00:00
305,ES1923A,no2,4,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-04:00:00
306,ES1816A,no2,11,ES,Barcelona,41.5471597114669,2.443253787,2020_03_08-04:00:00
307,ES1851A,o3,54,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-04:00:00
308,ES0692A,no2,17,ES,Barcelona,41.3705041074673,2.114973082,2020_03_08-04:00:00
309,ES1438A,no2,37,ES,Barcelona,41.3853432834672,2.15382196,2020_03_08-04:00:00
310,ES1892A,no2,37,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-04:00:00
311,ES1125A,no2,15,ES,Barcelona,41.7302802604665,1.825306423,2020_03_08-04:00:00
312,ES1480A,no2,26,ES,Barcelona,41.3987432504672,2.153385124,2020_03_08-04:00:00
313,ES1773A,no2,6,ES,Barcelona,41.2022318394677,1.672200024,2020_03_08-04:00:00
314,ES1817A,pm10,17,ES,Barcelona,41.5267059304669,2.183795315,2020_03_08-04:00:00
315,ES1891A,pm10,14,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-04:00:00
316,ES0692A,pm10,12,ES,Barcelona,41.3705041074673,2.114973082,2020_03_08-04:00:00
317,ES1684A,pm10,19,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-04:00:00
318,ES0971A,no2,41,ES,Barcelona,41.4507693384671,1.974887306,2020_03_08-04:00:00
319,ES0584A,no2,50,ES,Barcelona,41.482016278467,2.188296656,2020_03_08-04:00:00
320,ES1148A,pm10,22,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-04:00:00
321,ES1275A,pm10,8,ES,Barcelona,41.6890494414666,2.495746675,2020_03_08-04:00:00
322,ES1923A,o3,39,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-04:00:00
323,ES0694A,pm10,25,ES,Barcelona,41.3921574584672,2.009802277,2020_03_08-04:00:00
324,ES1679A,no2,18,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-04:00:00
325,ES1551A,no2,44,ES,Barcelona,41.512675807467,2.125383709,2020_03_08-04:00:00
326,ES1397A,no2,35,ES,Barcelona,42.0032765034659,2.287271914,2020_03_08-04:00:00
327,ES1480A,no2,24,ES,Barcelona,41.3987432504672,2.153385124,2020_03_08-05:00:00
328,ES0694A,no2,39,ES,Barcelona,41.3921574584672,2.009802277,2020_03_08-05:00:00
329,ES1929A,no2,39,ES,Barcelona,41.3214952094674,2.09772526,2020_03_08-05:00:00
330,ES1125A,no2,11,ES,Barcelona,41.7302802604665,1.825306423,2020_03_08-05:00:00
331,ES1480A,o3,56,ES,Barcelona,41.3987432504672,2.153385124,2020_03_08-05:00:00
332,ES0694A,o3,5,ES,Barcelona,41.3921574584672,2.009802277,2020_03_08-05:00:00
333,ES0584A,o3,5,ES,Barcelona,41.482016278467,2.188296656,2020_03_08-05:00:00
334,ES1275A,o3,12,ES,Barcelona,41.6890494414666,2.495746675,2020_03_08-05:00:00
335,ES1923A,no2,4,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-05:00:00
336,ES1856A,o3,62,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-05:00:00
337,ES1679A,o3,54,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-05:00:00
338,ES1992A,o3,74,ES,Barcelona,41.3874846394672,2.115149666,2020_03_08-05:00:00
339,ES1397A,no2,34,ES,Barcelona,42.0032765034659,2.287271914,2020_03_08-05:00:00
340,ES1148A,o3,6,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-05:00:00
341,ES1816A,no2,8,ES,Barcelona,41.5471597114669,2.443253787,2020_03_08-05:00:00
342,ES1891A,no2,29,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-05:00:00
343,ES1815A,no2,10,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-05:00:00
344,ES1814A,no2,28,ES,Barcelona,41.5491688934669,2.212050059,2020_03_08-05:00:00
345,ES1126A,no2,28,ES,Barcelona,41.4754091344671,1.921203402,2020_03_08-05:00:00
346,ES1851A,no2,7,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-05:00:00
347,ES1262A,no2,10,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-05:00:00
348,ES1856A,no2,16,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-05:00:00
349,ES1018A,no2,13,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-05:00:00
350,ES1684A,no2,42,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-05:00:00
351,ES1339A,no2,12,ES,Barcelona,41.2190364604676,1.721248774,2020_03_08-05:00:00
352,ES0971A,no2,32,ES,Barcelona,41.4507693384671,1.974887306,2020_03_08-05:00:00
353,ES1778A,no2,2,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-05:00:00
354,ES1135A,no2,15,ES,Barcelona,41.5776268914668,1.625893365,2020_03_08-05:00:00
355,ES1551A,no2,52,ES,Barcelona,41.512675807467,2.125383709,2020_03_08-05:00:00
356,ES1148A,no2,55,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-05:00:00
357,ES0691A,no2,22,ES,Barcelona,41.4038818504672,2.204522594,2020_03_08-05:00:00
358,ES1275A,no2,18,ES,Barcelona,41.6890494414666,2.495746675,2020_03_08-05:00:00
359,ES1817A,no2,37,ES,Barcelona,41.5267059304669,2.183795315,2020_03_08-05:00:00
360,ES1018A,o3,53,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-05:00:00
361,ES1397A,o3,29,ES,Barcelona,42.0032765034659,2.287271914,2020_03_08-05:00:00
362,ES1891A,o3,19,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-05:00:00
363,ES1851A,o3,54,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-05:00:00
364,ES1453A,no2,32,ES,Barcelona,41.4473502534671,2.209511187,2020_03_08-05:00:00
365,ES1679A,no2,19,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-05:00:00
366,ES0584A,no2,30,ES,Barcelona,41.482016278467,2.188296656,2020_03_08-05:00:00
367,ES1396A,no2,23,ES,Barcelona,41.3788028014672,2.133098078,2020_03_08-05:00:00
368,ES1892A,no2,29,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-05:00:00
369,ES1438A,no2,25,ES,Barcelona,41.3853432834672,2.15382196,2020_03_08-05:00:00
370,ES0692A,no2,16,ES,Barcelona,41.3705041074673,2.114973082,2020_03_08-05:00:00
371,ES1778A,o3,71,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-05:00:00
372,ES1642A,o3,16,ES,Barcelona,41.9356663994661,2.238568301,2020_03_08-05:00:00
373,ES1684A,o3,7,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-05:00:00
374,ES1222A,o3,28,ES,Barcelona,41.6912731944666,2.440944864,2020_03_08-05:00:00
375,ES1125A,o3,24,ES,Barcelona,41.7302802604665,1.825306423,2020_03_08-05:00:00
376,ES1438A,o3,55,ES,Barcelona,41.3853432834672,2.15382196,2020_03_08-05:00:00
377,ES1923A,o3,39,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-05:00:00
378,ES1815A,o3,33,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-05:00:00
379,ES1135A,o3,12,ES,Barcelona,41.5776268914668,1.625893365,2020_03_08-05:00:00
380,ES1892A,o3,34,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-05:00:00
381,ES1262A,o3,39,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-05:00:00
382,ES1816A,o3,76,ES,Barcelona,41.5471597114669,2.443253787,2020_03_08-05:00:00
383,ES1339A,o3,50,ES,Barcelona,41.2190364604676,1.721248774,2020_03_08-05:00:00
384,ES1275A,pm10,8,ES,Barcelona,41.6890494414666,2.495746675,2020_03_08-05:00:00
385,ES0694A,pm10,29,ES,Barcelona,41.3921574584672,2.009802277,2020_03_08-05:00:00
386,ES1684A,pm10,19,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-05:00:00
387,ES0692A,pm10,11,ES,Barcelona,41.3705041074673,2.114973082,2020_03_08-05:00:00
388,ES1148A,pm10,19,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-05:00:00
389,ES1817A,pm10,15,ES,Barcelona,41.5267059304669,2.183795315,2020_03_08-05:00:00
390,ES1891A,pm10,17,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-05:00:00
391,ES1773A,no2,4,ES,Barcelona,41.2022318394677,1.672200024,2020_03_08-05:00:00
392,ES1992A,no2,9,ES,Barcelona,41.3874846394672,2.115149666,2020_03_08-05:00:00
393,ES1817A,pm10,14,ES,Barcelona,41.5267059304669,2.183795315,2020_03_08-06:00:00
394,ES1135A,o3,9,ES,Barcelona,41.5776268914668,1.625893365,2020_03_08-06:00:00
395,ES1815A,o3,26,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-06:00:00
396,ES0694A,pm10,23,ES,Barcelona,41.3921574584672,2.009802277,2020_03_08-06:00:00
397,ES0692A,pm10,11,ES,Barcelona,41.3705041074673,2.114973082,2020_03_08-06:00:00
398,ES1148A,pm10,18,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-06:00:00
399,ES1480A,no2,24,ES,Barcelona,41.3987432504672,2.153385124,2020_03_08-06:00:00
400,ES1275A,pm10,8,ES,Barcelona,41.6890494414666,2.495746675,2020_03_08-06:00:00
401,ES1438A,o3,41,ES,Barcelona,41.3853432834672,2.15382196,2020_03_08-06:00:00
402,ES1891A,pm10,15,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-06:00:00
403,ES1275A,no2,19,ES,Barcelona,41.6890494414666,2.495746675,2020_03_08-06:00:00
404,ES1262A,o3,34,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-06:00:00
405,ES1642A,o3,13,ES,Barcelona,41.9356663994661,2.238568301,2020_03_08-06:00:00
406,ES1125A,o3,21,ES,Barcelona,41.7302802604665,1.825306423,2020_03_08-06:00:00
407,ES0971A,no2,27,ES,Barcelona,41.4507693384671,1.974887306,2020_03_08-06:00:00
408,ES0694A,no2,32,ES,Barcelona,41.3921574584672,2.009802277,2020_03_08-06:00:00
409,ES1135A,no2,13,ES,Barcelona,41.5776268914668,1.625893365,2020_03_08-06:00:00
410,ES1815A,no2,13,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-06:00:00
411,ES1684A,no2,34,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-06:00:00
412,ES1816A,no2,10,ES,Barcelona,41.5471597114669,2.443253787,2020_03_08-06:00:00
413,ES1929A,no2,42,ES,Barcelona,41.3214952094674,2.09772526,2020_03_08-06:00:00
414,ES1125A,no2,14,ES,Barcelona,41.7302802604665,1.825306423,2020_03_08-06:00:00
415,ES1923A,no2,10,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-06:00:00
416,ES0584A,no2,30,ES,Barcelona,41.482016278467,2.188296656,2020_03_08-06:00:00
417,ES1397A,no2,33,ES,Barcelona,42.0032765034659,2.287271914,2020_03_08-06:00:00
418,ES1814A,no2,38,ES,Barcelona,41.5491688934669,2.212050059,2020_03_08-06:00:00
419,ES1126A,no2,25,ES,Barcelona,41.4754091344671,1.921203402,2020_03_08-06:00:00
420,ES1148A,no2,45,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-06:00:00
421,ES1816A,o3,74,ES,Barcelona,41.5471597114669,2.443253787,2020_03_08-06:00:00
422,ES1679A,no2,19,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-06:00:00
423,ES1892A,no2,26,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-06:00:00
424,ES1438A,no2,34,ES,Barcelona,41.3853432834672,2.15382196,2020_03_08-06:00:00
425,ES0692A,no2,27,ES,Barcelona,41.3705041074673,2.114973082,2020_03_08-06:00:00
426,ES1453A,no2,33,ES,Barcelona,41.4473502534671,2.209511187,2020_03_08-06:00:00
427,ES1551A,no2,50,ES,Barcelona,41.512675807467,2.125383709,2020_03_08-06:00:00
428,ES0691A,no2,34,ES,Barcelona,41.4038818504672,2.204522594,2020_03_08-06:00:00
429,ES1018A,no2,18,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-06:00:00
430,ES1992A,no2,8,ES,Barcelona,41.3874846394672,2.115149666,2020_03_08-06:00:00
431,ES1851A,no2,6,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-06:00:00
432,ES1262A,no2,14,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-06:00:00
433,ES1773A,no2,4,ES,Barcelona,41.2022318394677,1.672200024,2020_03_08-06:00:00
434,ES1778A,no2,2,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-06:00:00
435,ES1817A,no2,32,ES,Barcelona,41.5267059304669,2.183795315,2020_03_08-06:00:00
436,ES1856A,no2,63,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-06:00:00
437,ES1339A,no2,13,ES,Barcelona,41.2190364604676,1.721248774,2020_03_08-06:00:00
438,ES0694A,o3,5,ES,Barcelona,41.3921574584672,2.009802277,2020_03_08-06:00:00
439,ES1275A,o3,13,ES,Barcelona,41.6890494414666,2.495746675,2020_03_08-06:00:00
440,ES1992A,o3,75,ES,Barcelona,41.3874846394672,2.115149666,2020_03_08-06:00:00
441,ES1480A,o3,54,ES,Barcelona,41.3987432504672,2.153385124,2020_03_08-06:00:00
442,ES1148A,o3,10,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-06:00:00
443,ES1923A,o3,31,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-06:00:00
444,ES1339A,o3,45,ES,Barcelona,41.2190364604676,1.721248774,2020_03_08-06:00:00
445,ES1397A,o3,24,ES,Barcelona,42.0032765034659,2.287271914,2020_03_08-06:00:00
446,ES1778A,o3,70,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-06:00:00
447,ES1018A,o3,45,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-06:00:00
448,ES1856A,o3,16,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-06:00:00
449,ES1679A,o3,51,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-06:00:00
450,ES1892A,o3,40,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-06:00:00
451,ES1684A,o3,9,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-06:00:00
452,ES1851A,o3,54,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-06:00:00
453,ES0584A,o3,6,ES,Barcelona,41.482016278467,2.188296656,2020_03_08-06:00:00
454,ES1222A,o3,24,ES,Barcelona,41.6912731944666,2.440944864,2020_03_08-06:00:00
455,ES1891A,o3,15,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-06:00:00
456,ES1684A,pm10,17,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-06:00:00
457,ES1396A,no2,13,ES,Barcelona,41.3788028014672,2.133098078,2020_03_08-06:00:00
458,ES1891A,no2,30,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-06:00:00
459,ES1851A,no2,5,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-07:00:00
460,ES1856A,o3,38,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-07:00:00
461,ES1135A,o3,15,ES,Barcelona,41.5776268914668,1.625893365,2020_03_08-07:00:00
462,ES1018A,o3,41,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-07:00:00
463,ES1684A,o3,5,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-07:00:00
464,ES0694A,pm10,24,ES,Barcelona,41.3921574584672,2.009802277,2020_03_08-07:00:00
465,ES0692A,pm10,13,ES,Barcelona,41.3705041074673,2.114973082,2020_03_08-07:00:00
466,ES0584A,o3,4,ES,Barcelona,41.482016278467,2.188296656,2020_03_08-07:00:00
467,ES1262A,o3,34,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-07:00:00
468,ES1438A,o3,35,ES,Barcelona,41.3853432834672,2.15382196,2020_03_08-07:00:00
469,ES0694A,o3,6,ES,Barcelona,41.3921574584672,2.009802277,2020_03_08-07:00:00
470,ES1815A,o3,24,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-07:00:00
471,ES1275A,o3,6,ES,Barcelona,41.6890494414666,2.495746675,2020_03_08-07:00:00
472,ES1125A,o3,17,ES,Barcelona,41.7302802604665,1.825306423,2020_03_08-07:00:00
473,ES1891A,o3,3,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-07:00:00
474,ES1480A,o3,44,ES,Barcelona,41.3987432504672,2.153385124,2020_03_08-07:00:00
475,ES1923A,o3,24,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-07:00:00
476,ES1892A,o3,33,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-07:00:00
477,ES1148A,o3,4,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-07:00:00
478,ES1814A,no2,35,ES,Barcelona,41.5491688934669,2.212050059,2020_03_08-07:00:00
479,ES1438A,no2,37,ES,Barcelona,41.3853432834672,2.15382196,2020_03_08-07:00:00
480,ES0692A,no2,40,ES,Barcelona,41.3705041074673,2.114973082,2020_03_08-07:00:00
481,ES1892A,no2,30,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-07:00:00
482,ES0694A,no2,28,ES,Barcelona,41.3921574584672,2.009802277,2020_03_08-07:00:00
483,ES0691A,no2,37,ES,Barcelona,41.4038818504672,2.204522594,2020_03_08-07:00:00
484,ES1126A,no2,20,ES,Barcelona,41.4754091344671,1.921203402,2020_03_08-07:00:00
485,ES0584A,no2,24,ES,Barcelona,41.482016278467,2.188296656,2020_03_08-07:00:00
486,ES1891A,no2,44,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-07:00:00
487,ES1551A,no2,39,ES,Barcelona,41.512675807467,2.125383709,2020_03_08-07:00:00
488,ES1135A,no2,11,ES,Barcelona,41.5776268914668,1.625893365,2020_03_08-07:00:00
489,ES1817A,no2,28,ES,Barcelona,41.5267059304669,2.183795315,2020_03_08-07:00:00
490,ES1275A,no2,24,ES,Barcelona,41.6890494414666,2.495746675,2020_03_08-07:00:00
491,ES1642A,o3,6,ES,Barcelona,41.9356663994661,2.238568301,2020_03_08-07:00:00
492,ES0971A,no2,30,ES,Barcelona,41.4507693384671,1.974887306,2020_03_08-07:00:00
493,ES1992A,no2,5,ES,Barcelona,41.3874846394672,2.115149666,2020_03_08-07:00:00
494,ES1816A,no2,14,ES,Barcelona,41.5471597114669,2.443253787,2020_03_08-07:00:00
495,ES1480A,no2,31,ES,Barcelona,41.3987432504672,2.153385124,2020_03_08-07:00:00
496,ES1262A,no2,15,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-07:00:00
497,ES1018A,no2,17,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-07:00:00
498,ES1125A,no2,16,ES,Barcelona,41.7302802604665,1.825306423,2020_03_08-07:00:00
499,ES1339A,no2,14,ES,Barcelona,41.2190364604676,1.721248774,2020_03_08-07:00:00
500,ES1679A,no2,24,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-07:00:00
501,ES1684A,no2,33,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-07:00:00
502,ES1148A,no2,48,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-07:00:00
503,ES1339A,o3,40,ES,Barcelona,41.2190364604676,1.721248774,2020_03_08-07:00:00
504,ES1929A,no2,40,ES,Barcelona,41.3214952094674,2.09772526,2020_03_08-07:00:00
505,ES1856A,no2,38,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-07:00:00
506,ES1815A,no2,14,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-07:00:00
507,ES1397A,o3,23,ES,Barcelona,42.0032765034659,2.287271914,2020_03_08-07:00:00
508,ES1923A,no2,9,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-07:00:00
509,ES1816A,o3,65,ES,Barcelona,41.5471597114669,2.443253787,2020_03_08-07:00:00
510,ES1453A,no2,33,ES,Barcelona,41.4473502534671,2.209511187,2020_03_08-07:00:00
511,ES1851A,o3,51,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-07:00:00
512,ES1778A,o3,64,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-07:00:00
513,ES1397A,no2,32,ES,Barcelona,42.0032765034659,2.287271914,2020_03_08-07:00:00
514,ES1992A,o3,74,ES,Barcelona,41.3874846394672,2.115149666,2020_03_08-07:00:00
515,ES1275A,pm10,9,ES,Barcelona,41.6890494414666,2.495746675,2020_03_08-07:00:00
516,ES1684A,pm10,15,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-07:00:00
517,ES1817A,pm10,15,ES,Barcelona,41.5267059304669,2.183795315,2020_03_08-07:00:00
518,ES1679A,o3,33,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-07:00:00
519,ES1891A,pm10,17,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-07:00:00
520,ES1396A,no2,19,ES,Barcelona,41.3788028014672,2.133098078,2020_03_08-07:00:00
521,ES1222A,o3,18,ES,Barcelona,41.6912731944666,2.440944864,2020_03_08-07:00:00
522,ES1773A,no2,5,ES,Barcelona,41.2022318394677,1.672200024,2020_03_08-07:00:00
523,ES1778A,no2,1,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-07:00:00
524,ES1148A,pm10,18,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-07:00:00
525,ES1125A,o3,16,ES,Barcelona,41.7302802604665,1.825306423,2020_03_08-08:00:00
526,ES1891A,o3,3,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-08:00:00
527,ES1339A,o3,37,ES,Barcelona,41.2190364604676,1.721248774,2020_03_08-08:00:00
528,ES1018A,o3,31,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-08:00:00
529,ES1262A,o3,27,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-08:00:00
530,ES1992A,o3,62,ES,Barcelona,41.3874846394672,2.115149666,2020_03_08-08:00:00
531,ES1679A,o3,16,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-08:00:00
532,ES1892A,o3,31,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-08:00:00
533,ES0694A,o3,5,ES,Barcelona,41.3921574584672,2.009802277,2020_03_08-08:00:00
534,ES1923A,o3,24,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-08:00:00
535,ES1778A,o3,61,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-08:00:00
536,ES1222A,o3,18,ES,Barcelona,41.6912731944666,2.440944864,2020_03_08-08:00:00
537,ES1856A,o3,33,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-08:00:00
538,ES1815A,no2,11,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-08:00:00
539,ES0584A,no2,22,ES,Barcelona,41.482016278467,2.188296656,2020_03_08-08:00:00
540,ES1679A,no2,36,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-08:00:00
541,ES1891A,no2,47,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-08:00:00
542,ES1684A,no2,30,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-08:00:00
543,ES1856A,no2,36,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-08:00:00
544,ES0694A,no2,28,ES,Barcelona,41.3921574584672,2.009802277,2020_03_08-08:00:00
545,ES1817A,no2,29,ES,Barcelona,41.5267059304669,2.183795315,2020_03_08-08:00:00
546,ES1929A,no2,35,ES,Barcelona,41.3214952094674,2.09772526,2020_03_08-08:00:00
547,ES0692A,no2,59,ES,Barcelona,41.3705041074673,2.114973082,2020_03_08-08:00:00
548,ES1438A,no2,40,ES,Barcelona,41.3853432834672,2.15382196,2020_03_08-08:00:00
549,ES1892A,no2,31,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-08:00:00
550,ES1018A,no2,26,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-08:00:00
551,ES1551A,no2,32,ES,Barcelona,41.512675807467,2.125383709,2020_03_08-08:00:00
552,ES1814A,no2,30,ES,Barcelona,41.5491688934669,2.212050059,2020_03_08-08:00:00
553,ES1339A,no2,15,ES,Barcelona,41.2190364604676,1.721248774,2020_03_08-08:00:00
554,ES1773A,no2,5,ES,Barcelona,41.2022318394677,1.672200024,2020_03_08-08:00:00
555,ES0971A,no2,36,ES,Barcelona,41.4507693384671,1.974887306,2020_03_08-08:00:00
556,ES1453A,no2,31,ES,Barcelona,41.4473502534671,2.209511187,2020_03_08-08:00:00
557,ES1396A,no2,18,ES,Barcelona,41.3788028014672,2.133098078,2020_03_08-08:00:00
558,ES1148A,o3,7,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-08:00:00
559,ES1851A,no2,10,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-08:00:00
560,ES1262A,no2,16,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-08:00:00
561,ES1397A,no2,31,ES,Barcelona,42.0032765034659,2.287271914,2020_03_08-08:00:00
562,ES1126A,no2,16,ES,Barcelona,41.4754091344671,1.921203402,2020_03_08-08:00:00
563,ES1778A,no2,1,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-08:00:00
564,ES1480A,no2,29,ES,Barcelona,41.3987432504672,2.153385124,2020_03_08-08:00:00
565,ES1923A,no2,9,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-08:00:00
566,ES1148A,no2,43,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-08:00:00
567,ES1992A,no2,6,ES,Barcelona,41.3874846394672,2.115149666,2020_03_08-08:00:00
